Year_Month,Date,Month,Year,Channel,Location,Format,Ad_Name,Full_Ad_Name,Purchases,Revenue,Impressions,Ad_Clicks,Spend,Leads
2023-05,2023-05-17,May,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,,,48,18,37.977333,
2023-05,2023-05-20,May,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,,,13,8,8.216,
2023-05,2023-05-07,May,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,,,69,17,30.766667,
2023-05,2023-05-06,May,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,,,3,0,0,
2023-05,2023-05-22,May,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,,,13,6,10.417333,
2023-05,2023-05-27,May,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,,,4,2,7.522667,
2023-05,2023-05-15,May,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,,,27,6,3.865333,
2023-05,2023-05-01,May,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,,,12,1,0.624,
2023-05,2023-05-13,May,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,,,6,1,1.144,
2023-05,2023-05-05,May,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,87,17,7.488,
2023-05,2023-05-15,May,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,50,16,16.310667,
2023-05,2023-05-10,May,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,51,15,6.014667,
2023-05,2023-05-01,May,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,76,11,16.778667,
2023-05,2023-05-07,May,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,63,16,10.972,
2023-05,2023-05-06,May,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,35,8,2.409333,
2023-05,2023-05-23,May,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,36,14,17.662667,
2023-05,2023-05-20,May,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,38,7,0.832,
2023-05,2023-05-27,May,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,26,5,7.141333,
2023-05,2023-05-11,May,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,27,6,0.641333,
2023-05,2023-05-24,May,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,59,20,9.914667,
2023-05,2023-05-26,May,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,28,7,2.288,
2023-05,2023-05-09,May,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,40,9,9.273333,
2023-05,2023-05-31,May,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,104,16,20.002666,
2023-05,2023-05-08,May,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,53,15,12.497333,
2023-05,2023-05-30,May,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,46,9,7.834667,
2023-05,2023-05-02,May,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,40,9,2.322667,
2023-05,2023-05-25,May,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,30,7,6.448,
2023-05,2023-05-22,May,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,44,6,1.144,
2023-05,2023-05-03,May,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,66,17,9.706667,
2023-05,2023-05-18,May,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,35,5,2.652,
2023-05,2023-05-13,May,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,,,61,15,40.906667,
2023-05,2023-05-06,May,2023,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,,,206,48,82.350667,
2023-05,2023-05-12,May,2023,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,,,163,30,32.645441,
2023-05,2023-05-22,May,2023,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,,,397,50,137.609333,
2023-05,2023-05-30,May,2023,Google Search,CAN,Text,AB/BC Summer Events,WR _ 2023 _ Google Search _ Canada _ Both Device _ AB/BC Summer Events,0,0,141,11,69.316,0
2023-05,2023-05-02,May,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,0,0,20,3,3.397333,0
2023-05,2023-05-07,May,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,0,274.488898,147,77,51.376,0
2023-05,2023-05-05,May,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,0,287.730562,141,65,33.453333,0
2023-05,2023-05-13,May,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,0,674.243552,124,68,55.796,0
2023-05,2023-05-17,May,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,0,495.038326,133,49,42.258667,0
2023-05,2023-05-02,May,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,0,0,69,34,26.988,0
2023-05,2023-05-21,May,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,0,322.678739,166,62,50.908,0
2023-05,2023-05-16,May,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,0,415.270237,90,37,22.568,0
2023-05,2023-05-03,May,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,0,0,155,63,34.961333,0
2023-05,2023-05-17,May,2023,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,0,0,28,14,31.858667,0
2023-05,2023-05-08,May,2023,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,0,430.929132,32,14,56.576,0
2023-05,2023-05-13,May,2023,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,0,340.018123,9,4,20.834667,0
2023-05,2023-05-10,May,2023,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,0,526.801207,31,9,38.913333,0
2023-05,2023-05-16,May,2023,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,0,0,22,10,41.686667,0
2023-05,2023-05-28,May,2023,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,0,633.717666,23,10,27.490667,0
2023-05,2023-05-08,May,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,0,0,12,3,2.964,0
2023-05,2023-05-02,May,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,0,383.794783,89,41,51.272,0
2023-05,2023-05-29,May,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,0,0,11,2,2.288,0
2023-05,2023-05-31,May,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,0,0,34,10,19.638667,0
2023-05,2023-05-17,May,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,0,0,56,11,11.301333,0
2023-05,2023-05-21,May,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,0,319.696189,95,12,25.081333,0
2023-05,2023-05-12,May,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,0,77.014209,57,15,13.884,0
2023-05,2023-05-13,May,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,0,0,45,7,3.102667,0
2023-05,2023-05-19,May,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,0,0,60,12,2.166667,0
2023-05,2023-05-07,May,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,0,572.262461,70,16,62.382667,0
2023-05,2023-05-11,May,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,0,0,79,19,23.070667,0
2023-05,2023-05-12,May,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,0,0,108,32,65.294666,0
2023-05,2023-05-30,May,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,0,0,120,33,89.717333,0
2023-05,2023-05-21,May,2023,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,0,0,239,21,42.825451,0
2023-05,2023-05-10,May,2023,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,0,0,306,31,48.643071,0
2023-05,2023-05-04,May,2023,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,0,424.427428,313,69,111.5595,0
2023-05,2023-05-17,May,2023,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,0,0,277,48,96.338667,0
2023-05,2023-05-16,May,2023,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,0,0,265,54,73.181333,0
2023-05,2023-05-02,May,2023,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,0,0,227,50,49.003663,0
2023-05,2023-05-15,May,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,619.2,155,63,48.446667,1
2023-05,2023-05-18,May,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,763.2,67,37,26.468,1
2023-05,2023-05-22,May,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,471.2,126,47,56.749333,1
2023-05,2023-05-28,May,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,563.485349,163,77,76.128,1
2023-05,2023-05-10,May,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,1417.019645,153,70,38.982667,1
2023-05,2023-05-27,May,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,1508.856145,104,54,43.992,1
2023-05,2023-05-01,May,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,609.076915,157,54,30.333333,1
2023-05,2023-05-23,May,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,808.2,83,38,36.816,1
